place_id;Bueno;Malo;Restaurante;latitude;longitude;Reviews;Calificacion
ChIJT_803iWaP44RNLH_PDmIpNg;Los clientes disfrutan mucho del pollo, destacando su sabor y calidad, incluso comparándolo favorablemente con otras cadenas de comida rápida. Muchos elogian el servicio, mencionando que es rápido y amable, especialmente en el consumo en el lugar. Además, el ambiente es valorado positivamente por ser cómodo y adecuado para compartir, lo que lo convierte en un buen sitio para almorzar o cenar.;Existen quejas sobre la inconsistencia en la calidad de la comida, especialmente en los pedidos a domicilio, donde algunos clientes han recibido pollo en mal estado o incorrecto. También se mencionan demoras en la entrega de los pedidos y problemas con la atención al cliente, como la falta de consideración de observaciones en las órdenes. Además, algunos clientes han notado que el lugar puede estar sucio o lleno, lo que afecta la experiencia general.;Frisby Javeriana;4.631403199999999;-74.0638385;https://www.google.com/maps/place/?q=place_id:ChIJT_803iWaP44RNLH_PDmIpNg;4.477124183006536
ChIJk1kXCyaaP44REQLNaFCquJM;Muchos clientes destacan la calidad y el sabor de la comida, especialmente el chuzo desgranado y los perros calientes, que son considerados deliciosos. El servicio es mencionado como rápido y amable en varias reseñas, lo que contribuye a una experiencia agradable. Además, algunos comensales aprecian que el lugar es ideal para una cena rápida y que tiene un ambiente acogedor.;Existen quejas sobre la inconsistencia en la calidad de la comida, con algunos clientes recibiendo platos fríos o con porciones pequeñas en relación al precio. También se han reportado problemas con el servicio, incluyendo demoras y falta de atención adecuada por parte del personal. Además, hay preocupaciones sobre la honestidad del personal, con incidentes de billetes falsos y errores en los pedidos que han dejado a algunos clientes insatisfechos.;Mr. Bross;4.631373899999999;-74.06362159999999;https://www.google.com/maps/place/?q=place_id:ChIJk1kXCyaaP44REQLNaFCquJM;4.066666666666666
ChIJQ0AE5yWaP44RirzPfHGxIzg;Muchos clientes destacan la calidad de la pizza, mencionando que es deliciosa y bien preparada. Las reseñas elogian el servicio en varias ocasiones, especialmente cuando el personal es amable y eficiente. El ambiente también recibe comentarios positivos, siendo descrito como tranquilo y agradable, ideal para disfrutar de una buena comida. Además, hay quienes aprecian la rapidez en la entrega de los pedidos, lo que mejora la experiencia general.;Existen quejas recurrentes sobre la inconsistencia en el servicio, con menciones de demoras significativas en la entrega y atención al cliente deficiente. Algunos clientes han experimentado problemas con la recepción de sus pedidos, incluyendo cancelaciones sin aviso y actitudes poco amables por parte del personal. También se señala que el ambiente puede ser ruidoso en ocasiones, lo que afecta la experiencia de los comensales.;Domino's Pizza Javeriana;4.631846299999999;-74.0639073;https://www.google.com/maps/place/?q=place_id:ChIJQ0AE5yWaP44RirzPfHGxIzg;4.333333333333333
ChIJX9i7wSWaP44RafUnHBrKDLI;Los clientes disfrutan de la deliciosa comida rápida que ofrece Cocheros, especialmente las hamburguesas y los perros calientes, que mantienen el sabor clásico que los hizo populares. Muchos destacan la buena relación calidad-precio y el ambiente agradable del lugar, que es ideal para compartir en familia o con amigos. Además, hay comentarios positivos sobre la atención de algunos empleados, quienes son descritos como amables y atentos.;La atención al cliente es un aspecto que necesita mejoras, ya que varios comensales han reportado demoras significativas en el servicio y una falta de amabilidad por parte del personal. También se mencionan problemas con la calidad de algunos platillos, como el pan frío y las papas poco sabrosas. La ventilación del local es otro punto negativo, ya que el humo de la cocina puede hacer que la experiencia sea incómoda. Algunos clientes consideran que los precios son altos en comparación con la calidad de la comida, sugiriendo que hay mejores opciones en el mismo rango de precios.;Restaurante Cocheros Javeriana;4.6325065;-74.0636881;https://www.google.com/maps/place/?q=place_id:ChIJX9i7wSWaP44RafUnHBrKDLI;3.8
ChIJf_fYvyWaP44R5nmQoqSvzJs;Los clientes destacan la calidad y frescura de la comida, especialmente los sándwiches, que son considerados entre los mejores de Bogotá. La atención al cliente es otro punto fuerte, con un servicio rápido y amable que hace que los comensales se sientan bienvenidos. Además, el ambiente del lugar es descrito como acogedor y agradable, ideal para disfrutar de una buena comida. Muchos recomiendan platos específicos como el sándwich 6 AM y la crema de tomate, que han recibido elogios por su sabor.;Aunque la mayoría de las reseñas son muy positivas, algunos clientes mencionan que los precios pueden ser un poco altos en comparación con otras opciones en la zona. También hay comentarios que sugieren que el ambiente podría mejorar, ya que algunos lo consideran un poco ruidoso o con espacio limitado. Sin embargo, estas observaciones no parecen afectar significativamente la experiencia general de los visitantes.;READY TO EAT;4.6326638;-74.0636712;https://www.google.com/maps/place/?q=place_id:ChIJf_fYvyWaP44R5nmQoqSvzJs;4.866666666666666
ChIJFeb8vSWaP44RVfic2hL81eQ;Los clientes disfrutan de la calidad y el sabor de la comida, especialmente los platos veganos como el Maha Bowl y las hamburguesas, que son altamente recomendados. El ambiente del restaurante también recibe elogios, destacando su terraza y la buena vibra del lugar. Muchos mencionan un servicio amable y eficiente, lo que contribuye a una experiencia agradable. Además, el precio es considerado razonable para la calidad ofrecida.;Algunos comensales han tenido problemas con el proceso de pago, mencionando que es complicado dividir cuentas y que se cobra un recargo por el uso de tarjeta, lo cual es ilegal en Colombia. También hay comentarios sobre la inconsistencia en la presentación de los platos y la calidad del servicio en momentos de alta demanda. Además, se señala que el acceso al restaurante no es adecuado para personas con movilidad reducida, lo que podría ser un inconveniente para algunos.;Maha Vegan Food;4.6326407;-74.06499389999999;https://www.google.com/maps/place/?q=place_id:ChIJFeb8vSWaP44RVfic2hL81eQ;4.67948717948718
ChIJYecwviWaP44RNdStLutIERs;Muchos clientes destacan la calidad y el sabor de las pizzas, especialmente en promociones como los martes de 2x1. El ambiente es descrito como acogedor y agradable, ideal para compartir con amigos o familiares. Además, hay comentarios positivos sobre la atención al cliente, con menciones a un servicio rápido y amable en varias ocasiones.;Sin embargo, hay una tendencia preocupante en las reseñas sobre la inconsistencia en la calidad de la comida y el servicio. Algunos clientes mencionan que las pizzas son delgadas, con poca cantidad de ingredientes y que el servicio puede ser lento o poco profesional. También se han reportado problemas con pedidos incorrectos y falta de atención al cliente, lo que puede afectar la experiencia general.;Jeno's Pizza;4.6329974;-74.0637157;https://www.google.com/maps/place/?q=place_id:ChIJYecwviWaP44RNdStLutIERs;3.6
ChIJGySHRS-aP44RdHwc13ndhjk;Los clientes elogian la calidad y el sabor de las pizzas, destacando que son deliciosas y generosas en porciones. Muchos mencionan que la pizza Romana y la de Carnes son especialmente recomendadas. El servicio también recibe buenos comentarios, con varios clientes señalando que la atención es amable y rápida. Además, el ambiente, aunque pequeño, es considerado acogedor por muchos, lo que contribuye a una experiencia agradable.;Algunos comensales han expresado su descontento con la atención al cliente, mencionando que el servicio puede ser altanero y poco amable en ocasiones. También hay críticas sobre la falta de opciones de pago, ya que solo aceptan efectivo, lo que ha llevado a perder ventas. Además, el ambiente del lugar ha sido descrito como poco atractivo y desactualizado, lo que podría afectar la percepción general del restaurante. Por último, algunos clientes consideran que los precios han aumentado y no son competitivos en comparación con otras opciones en la zona.;PIZZERIA LA VECINA;4.6325117;-74.0647589;https://www.google.com/maps/place/?q=place_id:ChIJGySHRS-aP44RdHwc13ndhjk;4.466666666666667
ChIJ31At-iWaP44RL218AtGHKeY;Los clientes elogian la calidad y el sabor de las pizzas, destacando su abundancia y la generosa cantidad de queso. Muchos consideran que es una opción económica y satisfactoria, ideal para quienes buscan una comida abundante a buen precio. El servicio también recibe comentarios positivos, con varios usuarios mencionando la rapidez y amabilidad del personal. Además, el ambiente es valorado positivamente por muchos, aunque con algunas excepciones.;Existen quejas sobre la inconsistencia en la calidad de la comida, con algunos clientes mencionando que el sabor de ciertas pizzas ha cambiado y que la calidad de los ingredientes no siempre es la mejor. También se reportan problemas con la atención al cliente, como demoras en el servicio y falta de claridad en el proceso de pedido. Algunos comensales han notado que el ambiente podría mejorar, ya que se describe como un poco descuidado o similar a una panadería.;PIZZERIA LA VECINA;4.632567799999999;-74.064846;https://www.google.com/maps/place/?q=place_id:ChIJ31At-iWaP44RL218AtGHKeY;4.433962264150943
ChIJGYDd-yWaP44Rk6t6EwTLh5M;Los clientes disfrutan de la variedad y el sabor de las pizzas, destacando la calidad de los ingredientes y la buena presentación de los platillos. Muchos elogian el servicio, mencionando que es rápido y amable, especialmente en el local. Además, los precios son considerados competitivos y hay promociones atractivas que hacen que la experiencia sea aún más agradable. El ambiente, aunque pequeño, es descrito como acogedor y perfecto para compartir con amigos.;Existen quejas recurrentes sobre la inconsistencia en la calidad de la comida, con algunos clientes reportando pizzas crudas o frías al momento de la entrega. El servicio a domicilio ha sido un punto crítico, con demoras significativas en la entrega y problemas de comunicación con el personal. También se menciona que el local puede estar desordenado y que el espacio es limitado, lo que podría afectar la experiencia si se busca un lugar cómodo para comer.;Aprissa Pizza Chapinero;4.6327466;-74.064725;https://www.google.com/maps/place/?q=place_id:ChIJGYDd-yWaP44Rk6t6EwTLh5M;3.6
ChIJj2bGV62bP44RLy-Lqd1kEjQ;Los clientes disfrutan de la deliciosa pizza, destacando especialmente la Pizza Grande de Pepperoni y otras variedades como la Hawaiana y Tres Carnes. La rapidez en la preparación y entrega de los pedidos es otro punto muy valorado, así como el buen servicio al cliente en general, especialmente cuando el local no está muy lleno. Muchos mencionan que el lugar es ideal para una comida rápida y económica, con precios accesibles que rondan entre $10,000 y $30,000 por persona.;Algunos comensales han reportado problemas con el servicio, especialmente en momentos de alta demanda, donde se prioriza a los domiciliarios, lo que puede resultar en largas esperas o en que se agoten ciertos productos. También hay que considerar que el ambiente puede ser un poco oscuro y que la limpieza de las mesas no siempre es la mejor. En ocasiones, la atención al cliente ha sido deficiente, con experiencias negativas que han afectado la percepción del lugar.;Little Caesars Javeriana;4.6328001;-74.0641285;https://www.google.com/maps/place/?q=place_id:ChIJj2bGV62bP44RLy-Lqd1kEjQ;4.733333333333333
ChIJ2a6pYS-aP44RYOudS9BLpys;Los clientes destacan la deliciosa comida, especialmente la arepa de huevo y los fritos, que son considerados una delicia. La atención es calificada como cálida y amable, lo que contribuye a una experiencia agradable. Además, muchos aprecian los precios económicos, lo que lo convierte en un lugar ideal para estudiantes y personas con presupuesto limitado. El ambiente es descrito como familiar y acogedor, con opciones de entretenimiento como bolos y piscina.;Algunos comentarios mencionan que el servicio puede ser un poco tardío en ocasiones, lo que podría afectar la experiencia, especialmente en momentos de alta demanda. También hay reseñas que indican que la variedad de comida es limitada y que algunos platos tienen un sabor normal, lo que podría no cumplir con las expectativas de todos los comensales.;Café Restaurante El Cubo;4.6329911;-74.0653397;https://www.google.com/maps/place/?q=place_id:ChIJ2a6pYS-aP44RYOudS9BLpys;4.933333333333334
ChIJKWuC7yCbP44RkWoLNe5dNEQ;Los clientes elogian la calidad y el sabor auténtico de la comida mexicana, destacando especialmente los tacos y las quesadillas, que son considerados entre los mejores de Bogotá. Muchos mencionan que los ingredientes son frescos y que las porciones son adecuadas en relación al precio, que es bastante razonable. El servicio también recibe comentarios positivos, con un personal amable y atento que asegura que los pedidos lleguen calientes y sin demoras.;Algunos comensales han expresado su descontento con las porciones, considerándolas pequeñas en comparación con el precio. También hay que tener precaución con los pedidos vegetarianos, ya que se han reportado confusiones en la preparación y empaque de los platos. Además, un par de reseñas mencionan que la calidad de ciertos platillos no siempre cumple con las expectativas, lo que sugiere que la consistencia en la preparación podría mejorar.;Don Taco Taqueria;4.6334457;-74.0647231;https://www.google.com/maps/place/?q=place_id:ChIJKWuC7yCbP44RkWoLNe5dNEQ;4.666666666666667
ChIJLRPilyWaP44RUSXN34R8BNQ;"Los clientes disfrutan de la variedad de cervezas artesanales que ofrece el lugar, destacando especialmente las de temporada como la ""salitre"" y la ""Macondo"". El ambiente es descrito como acogedor y relajante, ideal para compartir con amigos o disfrutar de un partido de fútbol. La atención del personal, en particular de Cristian y otros meseros como Mateo y Andrea, recibe elogios constantes por su amabilidad y disposición para hacer que la experiencia sea memorable. Muchos mencionan que el lugar es perfecto para desconectar del caos exterior y disfrutar de buena música.";Aunque la mayoría de las reseñas son positivas, algunos clientes han señalado que el servicio puede ser inconsistente en momentos de alta demanda, con demoras en la atención. También hay comentarios sobre la calidad de la comida, específicamente en relación a las alitas, que no siempre cumplen con las expectativas. Además, un par de reseñas mencionan que el lugar puede cerrarse temprano, lo que podría ser un inconveniente para quienes buscan una noche más larga.;Bodega BBC Calle 46 | BBC Bogotá Cervecería;4.6332342;-74.06369509999999;https://www.google.com/maps/place/?q=place_id:ChIJLRPilyWaP44RUSXN34R8BNQ;4.733333333333333
ChIJz3gJaS-aP44RQIwZJ44XpbM;Los clientes elogian la calidad de la comida, destacando especialmente la parrilla y el chorizo, que son considerados deliciosos y bien preparados. Muchos mencionan el excelente servicio, con un personal amable y atento, lo que contribuye a una experiencia agradable. Además, la relación calidad-precio es valorada positivamente, con porciones generosas y precios accesibles en comparación con la calidad ofrecida.;Algunas reseñas indican inconsistencias en la calidad de la comida, como platos fríos o mal cocidos, lo que ha llevado a experiencias decepcionantes. También se han reportado problemas de higiene, como el reciclaje de salsas, y en ocasiones, el servicio no ha sido constante. Además, hay comentarios sobre el ambiente, que algunos consideran incómodo o con problemas de humo, lo que podría afectar la experiencia general.;Chorizo Artesano;4.632944699999999;-74.066181;https://www.google.com/maps/place/?q=place_id:ChIJz3gJaS-aP44RQIwZJ44XpbM;4.533333333333333
ChIJyTLREy-aP44RUn9Q4S9A7Dw;Los clientes elogian la calidad y el sabor de los platos, especialmente el ajiaco, que es considerado uno de los mejores de la ciudad. La comida es descrita como deliciosa y con porciones generosas a precios muy accesibles, lo que hace que muchos recomienden el lugar sin dudar. Además, el servicio es generalmente rápido y amable, lo que contribuye a una experiencia positiva en el restaurante.;Algunos comensales han reportado problemas con la atención al cliente, mencionando actitudes groseras de ciertos empleados y un ambiente incómodo debido al tamaño reducido del local y la falta de ventilación. También se han presentado incidentes preocupantes, como la aparición de objetos extraños en los platos. Es recomendable visitar el lugar en horarios menos concurridos para evitar la espera y disfrutar de una experiencia más cómoda.;El Fogón de las Sopitas de la 46;4.6335295;-74.0671538;https://www.google.com/maps/place/?q=place_id:ChIJyTLREy-aP44RUn9Q4S9A7Dw;4.533333333333333
ChIJYfAB596bP44ROESlJHx1cUE;Los clientes destacan la excelente calidad de las cervezas artesanales que se ofrecen, mencionando marcas como Sánchez y Tierra Alta. El ambiente del lugar es descrito como agradable y acogedor, ideal para disfrutar de una buena conversación y música en vivo. Además, el servicio es altamente valorado, con muchos comentarios que elogian la atención amable y profesional de la propietaria, Ivonne, lo que contribuye a una experiencia positiva en general.;Aunque la mayoría de las reseñas son muy positivas, algunos clientes han mencionado que la calidad de la comida puede ser variable, con algunas calificaciones más bajas en este aspecto. También hay una ligera discrepancia en los precios reportados por los visitantes, que varían entre $10,000 y más de $100,000 por persona, lo que podría generar confusión sobre el costo real de una visita.;Cerveceria Ivonne La Crespa;4.6324762;-74.06852599999999;https://www.google.com/maps/place/?q=place_id:ChIJYfAB596bP44ROESlJHx1cUE;5.0
ChIJARC3IymaP44Ri0o2epcZ3CE;Los clientes disfrutan de la experiencia única que ofrece el restaurante, destacando la calidad de la comida árabe, especialmente el shawarma, el hummus y el té de la casa. Muchos elogian el ambiente temático y acogedor, así como la atención amable y cordial del personal. Las presentaciones en vivo, como el show de danza, son muy apreciadas y contribuyen a una experiencia memorable. Además, los precios son considerados justos en relación a la calidad y cantidad de los platillos.;Existen quejas sobre la inconsistencia en el servicio, con algunos clientes reportando actitudes groseras y descorteses por parte del personal. También se mencionan problemas con la atención, como demoras en el servicio y discrepancias en la información sobre el menú. Algunos comensales han tenido experiencias negativas relacionadas con la limpieza de los platos y la calidad de ciertos alimentos. Es recomendable tener precaución y quizás verificar la disponibilidad de los servicios antes de visitar, especialmente en días de alta demanda.;Ali Baba y los Cuarenta Sabores;4.6305437;-74.0687332;https://www.google.com/maps/place/?q=place_id:ChIJARC3IymaP44Ri0o2epcZ3CE;4.404761904761905
ChIJ2ZI4hZ-bP44Rj-q7eKbkcrY;Los visitantes destacan la excelente atención y el ambiente agradable del lugar, ideal para realizar eventos y reuniones. Muchos elogian la comodidad de los salones, así como la buena ubicación que facilita el acceso a diferentes medios de transporte. La calidad de la comida también recibe comentarios positivos, con varios clientes mencionando que es deliciosa y bien presentada. Además, la atención personalizada, especialmente de la Sra. Elisa, es muy valorada.;Algunos clientes han señalado que el lugar presenta un estado de mantenimiento regular, con baños que podrían estar más limpios y una instalación que se siente algo avejentada. También se menciona la falta de parqueadero y que, en ocasiones, los eventos programados pueden causar esperas innecesarias. Estos aspectos podrían afectar la experiencia general, especialmente en días de alta afluencia.;Casa Real Teusaquillo;4.628095399999999;-74.0690707;https://www.google.com/maps/place/?q=place_id:ChIJ2ZI4hZ-bP44Rj-q7eKbkcrY;4.8
ChIJbQV4giubP44RY0c2HtJmM9I;Los clientes elogian la calidad y el sabor de la comida, destacando la autenticidad de los platos indios y paquistaníes. Muchos mencionan la frescura de los ingredientes y la variedad del menú, que incluye opciones tanto para vegetarianos como para quienes prefieren sabores más intensos. El ambiente del restaurante también recibe comentarios positivos, describiéndolo como acogedor y agradable, ideal para disfrutar de una buena cena. Además, el servicio es frecuentemente calificado como amable y atento, lo que contribuye a una experiencia gastronómica placentera.;Algunos comensales han señalado que las porciones pueden ser pequeñas en relación con los precios, lo que podría afectar la percepción del valor. También hay comentarios sobre la inconsistencia en la calidad de ciertos platos, con algunos clientes mencionando que no todos los sabores son auténticos o satisfactorios. Además, se ha mencionado que el servicio puede ser lento en ocasiones, especialmente durante horas pico, lo que podría afectar la experiencia general. Por último, hay sugerencias para mejorar la comunicación sobre el horario de cierre, ya que algunos clientes se sintieron apurados al final de su comida.;Chaska Restaurante;4.6294877;-74.07072509999999;https://www.google.com/maps/place/?q=place_id:ChIJbQV4giubP44RY0c2HtJmM9I;4.866666666666666
ChIJ4Va7nIeZP44RnfczRQ9a88U;Los clientes elogian la calidad del café, destacando su sabor y variedad, con menciones especiales al café bombón y al tinto colombiano. La atención al cliente también recibe muchos halagos, con comentarios sobre el servicio rápido y amable. Además, el ambiente del lugar es considerado acogedor y agradable, ideal para disfrutar de un buen café en compañía de amigos o familiares. La decoración del local y la limpieza de las instalaciones son otros puntos que los visitantes aprecian.;Algunos comensales han tenido experiencias negativas con el servicio, mencionando que en ocasiones el personal no es atento o que hay demoras en la atención. También se han reportado problemas con la calidad de algunas bebidas, como el café tinto que no cumplió con las expectativas. Además, hay comentarios sobre la incomodidad de las sillas y la percepción de que los precios son altos en relación con la calidad del servicio y los productos ofrecidos.;Kaldivia Café Teusaquillo;4.6259198;-74.0678719;https://www.google.com/maps/place/?q=place_id:ChIJ4Va7nIeZP44RnfczRQ9a88U;4.6
ChIJmcV6WCyZP44RvEviCbxp7Tw;Los visitantes disfrutan del ambiente acogedor y cultural del lugar, destacando la historia detrás de la cervecería, que es operada por exguerrilleros. La calidad de la comida y las cervezas artesanales también recibe elogios, con muchos clientes recomendando probarlas. Además, el servicio es generalmente calificado como excelente, con un personal amable y atento que contribuye a una experiencia agradable. Muchos comentan que es un espacio ideal para compartir con amigos y disfrutar de actividades culturales.;Algunos clientes han mencionado que el servicio puede ser inconsistente, con experiencias de demoras en la atención, especialmente en momentos de alta afluencia. También hay comentarios sobre la necesidad de mejorar la limpieza en ciertas áreas del local, así como la ventilación en el patio. Por otro lado, algunos consideran que los precios son altos en relación con la cantidad de comida servida, lo que podría ser un factor a considerar al planear una visita.;La Casa De La Trocha, la casa de la Paz;4.6248165;-74.0679005;https://www.google.com/maps/place/?q=place_id:ChIJmcV6WCyZP44RvEviCbxp7Tw;4.938271604938271
ChIJQ2f3BoeZP44RyWosisb-u2U;Los clientes disfrutan de la deliciosa comida santandereana, destacando la calidad y el sabor de los platos, como las arepas y los chinchulines. Muchos elogian las porciones generosas y consideran que los precios son justos en relación a la calidad de la comida. Además, el ambiente del restaurante es valorado positivamente, con menciones sobre la música y la decoración que complementan la experiencia gastronómica.;Existen quejas recurrentes sobre la atención al cliente, con comentarios que mencionan un servicio lento y poco cordial. Algunos clientes también han notado un aumento en los precios sin una mejora correspondiente en la calidad de la comida, lo que ha llevado a la percepción de que no siempre se ofrece una experiencia gastronómica equilibrada. Además, hay menciones sobre la falta de opciones de pago electrónico y la necesidad de mejorar ciertos aspectos del local, como los baños.;El Gran Chorote;4.6248282;-74.068224;https://www.google.com/maps/place/?q=place_id:ChIJQ2f3BoeZP44RyWosisb-u2U;4.6
ChIJE6dK_oaZP44RllmCQhaIeac;Los clientes destacan la excelente calidad de la comida, especialmente la barra de ensaladas, que ofrece una gran variedad de opciones frescas y deliciosas. Muchos elogian el servicio, describiéndolo como diligente y amable, lo que contribuye a una experiencia agradable. Además, los precios son considerados muy accesibles, lo que hace que el lugar sea ideal para un almuerzo satisfactorio. El ambiente, aunque con algunas críticas, es valorado positivamente por la mayoría, especialmente en términos de limpieza y comodidad.;Algunos comensales han mencionado que la variedad de ensaladas podría ser limitada, ya que se repiten con frecuencia. También hay comentarios sobre la necesidad de mejorar la decoración y el ambiente del lugar, ya que algunos lo consideran un poco austero. En cuanto al servicio, aunque generalmente es bien valorado, hay reseñas que indican que en momentos de alta demanda puede haber demoras.;COCINA VIEJA;4.6241555;-74.06833200000001;https://www.google.com/maps/place/?q=place_id:ChIJE6dK_oaZP44RllmCQhaIeac;4.933333333333334
ChIJTZr7eyOZP44RBnTus_duGhA;Los clientes elogian la calidad y el sabor de la comida, destacando especialmente los patacones y la limonada de coco, que son considerados deliciosos y bien preparados. El ambiente del restaurante también recibe comentarios positivos, siendo descrito como acogedor y bien decorado, ideal para celebraciones y reuniones familiares. Además, muchos resaltan la amabilidad y atención del personal, lo que contribuye a una experiencia agradable.;Algunos comensales han mencionado que la atención puede ser inconsistente, con experiencias de servicio que varían desde excelente hasta deficiente. También hay que tener precaución con la calidad de algunos platillos, ya que se han reportado problemas como la falta de temperatura en la comida y la presencia de utensilios en mal estado. Además, se ha señalado que los precios pueden ser altos en relación con la cantidad y calidad de la comida servida, lo que podría hacer que algunos clientes reconsideren su visita.;Patacones Food and Gallery Teusaquillo;4.623458899999999;-74.068078;https://www.google.com/maps/place/?q=place_id:ChIJTZr7eyOZP44RBnTus_duGhA;4.615384615384615
ChIJHQRmP6aZP44RW636iVzeHiA;Los clientes elogian la calidad y el sabor de la comida, destacando la variedad del menú y la posibilidad de personalizar los platos, lo que hace que cada visita sea una nueva experiencia. Muchos mencionan que las porciones son generosas y que el ambiente es acogedor y tranquilo, ideal para disfrutar de una buena comida. El servicio también recibe comentarios positivos, con varios comensales resaltando la amabilidad del personal y la atención al detalle en la presentación de los platos.;Algunos clientes han señalado que el servicio puede ser lento, especialmente en momentos de alta demanda, lo que puede afectar la experiencia general. También hay comentarios sobre la relación calidad-precio, con algunos considerando que los precios son altos en comparación con la calidad de ciertos platillos. Además, un par de reseñas mencionan que la consistencia en el sabor de algunos platos puede variar, lo que sugiere que podría haber espacio para mejorar en la preparación de ciertos ingredientes.;IOM COCINA VEGANA;4.6248584;-74.06977429999999;https://www.google.com/maps/place/?q=place_id:ChIJHQRmP6aZP44RW636iVzeHiA;4.666666666666667
ChIJF2FsvBuZP44R3Rx8glGkzoI;Los clientes elogian la calidad de la comida, destacando platos como el estofado de pollo achiotado, las empanadas y la crème brûlée, que son considerados excepcionales. El ambiente del restaurante es otro punto fuerte, con un diseño acogedor y un entorno agradable que incluye jardines y una galería de arte. Además, muchos comentan sobre el servicio amable y atento, lo que contribuye a una experiencia positiva en general.;Algunos comensales han señalado que el servicio puede ser inconsistente, con experiencias de atención que varían desde muy amables hasta poco cordiales. También se menciona que las porciones pueden ser pequeñas en relación con el precio, lo que podría decepcionar a quienes buscan una comida más abundante. Además, hay comentarios sobre la necesidad de mejorar la atención al cliente, especialmente en momentos de alta demanda.;Café de la Madeleine;4.626515799999999;-74.0711304;https://www.google.com/maps/place/?q=place_id:ChIJF2FsvBuZP44R3Rx8glGkzoI;4.866666666666666
ChIJZXtOiimaP44RbnlegRkpxXE;Los clientes destacan la calidad de la comida, mencionando que es deliciosa y bien preparada, con platos recomendados como la cacerola de pescado y la frijolada. El ambiente del restaurante es otro de los puntos fuertes, descrito como acogedor y lleno de arte, lo que lo convierte en un lugar ideal para celebraciones y reuniones familiares. Además, el servicio es frecuentemente elogiado por su amabilidad y atención personalizada, creando una experiencia agradable para los comensales.;A pesar de la mayoría de comentarios positivos, hay algunas reseñas que mencionan problemas con la consistencia del servicio, como demoras significativas en la entrega de los platos y actitudes poco profesionales de algunos empleados en situaciones de alta demanda. También se han reportado experiencias donde la comida no cumplió con las expectativas, lo que sugiere que podría haber variaciones en la calidad. Además, algunos clientes han señalado que el estacionamiento puede ser complicado, especialmente en horas pico.;Klan-Destino;4.628191900000001;-74.0710122;https://www.google.com/maps/place/?q=place_id:ChIJZXtOiimaP44RbnlegRkpxXE;4.761904761904762
ChIJg4zBPSqaP44RtrgjSGJvut4;Los clientes destacan la excelente relación costo-beneficio del restaurante, mencionando que ofrece una variedad de platos típicos y opciones internacionales a precios muy accesibles, generalmente entre 10.000 y 20.000 pesos. La calidad de la comida es muy apreciada, con muchos elogios hacia las ensaladas y la paella, además de resaltar el ambiente acogedor y la atención amable del personal. Es un lugar ideal para compartir en familia o con amigos, y muchos lo consideran uno de sus favoritos para almorzar.;Aunque la mayoría de las reseñas son positivas, algunos clientes han mencionado que la calidad de la comida puede variar, con comentarios sobre la falta de limpieza en algunos mariscos. También se ha señalado que el acceso para sillas de ruedas es limitado, ya que hay escaleras para ingresar al local. Además, en ocasiones, los comensales han experimentado demoras al hacer fila para servirse en el buffet, lo que podría afectar la experiencia en momentos de alta afluencia.;Restaurante Tipo Buffet La Casona;4.6289597;-74.0720735;https://www.google.com/maps/place/?q=place_id:ChIJg4zBPSqaP44RtrgjSGJvut4;4.866666666666666
ChIJeVHQ_iuaP44R_tD-mb_2NfA;Los clientes elogian la calidad y el sabor de la comida, destacando especialmente los platos típicos del Pacífico como el sancocho de pescado y las cazuelas de marisco. Muchos mencionan que el ambiente es cómodo y acogedor, ideal para disfrutar de una buena comida. Además, el servicio es generalmente calificado como amable y atento, con precios que se consideran muy adecuados para la calidad ofrecida.;Existen varias quejas sobre la inconsistencia en el servicio, con algunos clientes reportando demoras significativas en la atención y en la entrega de pedidos, especialmente en el servicio a domicilio. También hay menciones sobre problemas de higiene y desaseo en el local, lo que ha llevado a experiencias negativas en algunos comensales. Algunos clientes han tenido dificultades para comunicarse con el personal, lo que ha afectado su experiencia general.;Restaurante El Pescadero de Tina;4.6314379;-74.0715129;https://www.google.com/maps/place/?q=place_id:ChIJeVHQ_iuaP44R_tD-mb_2NfA;4.466666666666667
ChIJ11uqvy6aP44Rf51FMezUBok;Los clientes disfrutan de la excelente calidad de las cervezas artesanales, especialmente la Doble IPA, que es altamente recomendada. El ambiente del lugar es otro de los puntos fuertes, con una atmósfera acogedora y un estilo que atrae a los amantes del rock, punk y reggae. Además, el servicio es frecuentemente elogiado por su amabilidad y atención, lo que contribuye a una experiencia agradable en general.;Algunos comensales han señalado que el lugar puede ser pequeño y llenarse rápidamente, lo que puede afectar la comodidad. También hay comentarios sobre inconsistencias en el servicio, como cobros incorrectos o falta de atención en ciertos momentos. Además, se menciona que la música puede no ser del agrado de todos, ya que algunos prefieren otros géneros. Es recomendable estar atento a los precios, ya que hay quienes han tenido experiencias de cobros no claros.;Bárbaros Brewing Co. Calle 45;4.6327118;-74.06981689999999;https://www.google.com/maps/place/?q=place_id:ChIJ11uqvy6aP44Rf51FMezUBok;4.871794871794871
